theta_deg,c2X_position_mm,gap_position_mm,c2X_velocity_mm_per_deg,gap_velocity_mm_per_deg
4.563063063063062685e+01,1.398901484911392146e+01,1.430039712393402773e+01,-2.388380583426588377e-01,2.551446301752373080e-01
4.567567567567567721e+01,1.397826896330147051e+01,1.431190379482870156e+01,-2.382795354815741562e-01,2.557518543780346043e-01
4.572072072072072046e+01,1.396754820058207081e+01,1.432343785833236005e+01,-2.377225919531555098e-01,2.563608632426998546e-01
4.576576576576576372e+01,1.395685248995735961e+01,1.433499939500147313e+01,-2.371672214246637600e-01,2.569716641590182871e-01
4.581081081081080697e+01,1.394618176071352877e+01,1.434658848572623135e+01,-2.366134175942989359e-01,2.575842645542852916e-01
4.585585585585585733e+01,1.393553594241994276e+01,1.435820521173223341e+01,-2.360611741910181305e-01,2.581986718935361802e-01
4.590090090090090058e+01,1.392491496492776548e+01,1.436984965458219143e+01,-2.355104849743541451e-01,2.588148936797778910e-01
4.594594594594594383e+01,1.391431875836856769e+01,1.438152189617765941e+01,-2.349613437342348565e-01,2.594329374542230227e-01
4.599099099099098709e+01,1.390374725315297688e+01,1.439322201876074558e+01,-2.344137442908046098e-01,2.600528107965243141e-01
4.603603603603603744e+01,1.389320037996930779e+01,1.440495010491585859e+01,-2.338676804942462495e-01,2.606745213250121207e-01
4.608108108108108070e+01,1.388267806978223184e+01,1.441670623757144121e+01,-2.333231462246053711e-01,2.612980766969318913e-01
4.612612612612612395e+01,1.387218025383142006e+01,1.442849050000174493e+01,-2.327801353916139904e-01,2.619234846086854196e-01
4.617117117117116720e+01,1.386170686363021254e+01,1.444030297582859568e+01,-2.322386419345172648e-01,2.625507527960723730e-01
4.621621621621621756e+01,1.385125783096429153e+01,1.445214374902316123e+01,-2.316986598219000770e-01,2.631798890345340980e-01
4.626126126126126081e+01,1.384083308789038114e+01,1.446401290390775785e+01,-2.311601830515158662e-01,2.638109011393985348e-01
4.630630630630630407e+01,1.383043256673490795e+01,1.447591052515764787e+01,-2.306232056501155425e-01,2.644437969661285748e-01
4.635135135135134732e+01,1.382005620009272029e+01,1.448783669780284988e+01,-2.300877216732782060e-01,2.650785844105699174e-01
4.639639639639639768e+01,1.380970392082578435e+01,1.449979150722996657e+01,-2.295537252052429478e-01,2.657152714092025358e-01
4.644144144144144093e+01,1.379937566206190880e+01,1.451177503918401257e+01,-2.290212103587424275e-01,2.663538659393928643e-01
4.648648648648648418e+01,1.378907135719344090e+01,1.452378737977027967e+01,-2.284901712748352853e-01,2.669943760196489269e-01
4.653153153153152743e+01,1.377879093987602310e+01,1.453582861545618066e+01,-2.279606021227430501e-01,2.676368097098758558e-01
4.657657657657657779e+01,1.376853434402730869e+01,1.454789883307312515e+01,-2.274324970996851880e-01,2.682811751116347398e-01
4.662162162162162105e+01,1.375830150382570416e+01,1.455999811981839365e+01,-2.269058504307171209e-01,2.689274803684019721e-01
4.666666666666666430e+01,1.374809235370913463e+01,1.457212656325705247e+01,-2.263806563685684115e-01,2.695757336658319847e-01
4.671171171171170755e+01,1.373790682837378974e+01,1.458428425132383488e+01,-2.258569091934825301e-01,2.702259432320200383e-01
4.675675675675675791e+01,1.372774486277287842e+01,1.459647127232507557e+01,-2.253346032130568999e-01,2.708781173377694529e-01
4.680180180180180116e+01,1.371760639211542632e+01,1.460868771494063090e+01,-2.248137327620856052e-01,2.715322642968577838e-01
4.684684684684684441e+01,1.370749135186502876e+01,1.462093366822582574e+01,-2.242942922024014352e-01,2.721883924663073273e-01
4.689189189189188767e+01,1.369739967773864819e+01,1.463320922161341109e+01,-2.237762759227197307e-01,2.728465102466567371e-01
4.693693693693693803e+01,1.368733130570540446e+01,1.464551446491552333e+01,-2.232596783384835637e-01,2.735066260822346940e-01
4.698198198198198128e+01,1.367728617198538288e+01,1.465784948832565604e+01,-2.227444938917096107e-01,2.741687484614345194e-01
4.702702702702702453e+01,1.366726421304841921e+01,1.467021438242067788e+01,-2.222307170508348584e-01,2.748328859169936189e-01
4.707207207207206778e+01,1.365726536561293969e+01,1.468260923816280439e+01,-2.217183423105647533e-01,2.754990470262717595e-01
4.711711711711711814e+01,1.364728956664475668e+01,1.469503414690164256e+01,-2.212073641917221556e-01,2.761672404115333435e-01
4.716216216216216139e+01,1.363733675335591400e+01,1.470748920037618568e+01,-2.206977772410974314e-01,2.768374747402307934e-01
4.720720720720720465e+01,1.362740686320351813e+01,1.471997449071690056e+01,-2.201895760312994332e-01,2.775097587252915443e-01
4.725225225225224790e+01,1.361749983388856045e+01,1.473249011044773660e+01,-2.196827551606072293e-01,2.781841011254045926e-01
4.729729729729729826e+01,1.360761560335478038e+01,1.474503615248823252e+01,-2.191773092528231104e-01,2.788605107453121512e-01
4.734234234234234151e+01,1.359775410978753563e+01,1.475761271015556275e+01,-2.186732329571274280e-01,2.795389964361004176e-01
4.738738738738738476e+01,1.358791529161261380e+01,1.477021987716666374e+01,-2.181705209479318508e-01,2.802195670954952811e-01
4.743243243243242802e+01,1.357809908749515060e+01,1.478285774764031935e+01,-2.176691679247368671e-01,2.809022316681585862e-01
4.747747747747747837e+01,1.356830543633846986e+01,1.479552641609928543e+01,-2.171691686119877063e-01,2.815869991459863941e-01
4.752252252252252163e+01,1.355853427728297511e+01,1.480822597747243385e+01,-2.166705177589324516e-01,2.822738785684109630e-01
4.756756756756756488e+01,1.354878554970504112e+01,1.482095652709689126e+01,-2.161732101394806260e-01,2.829628790227033397e-01
4.761261261261260813e+01,1.353905919321588769e+01,1.483371816072020977e+01,-2.156772405520628877e-01,2.836540096442794479e-01
4.765765765765765849e+01,1.352935514766049785e+01,1.484651097450252699e+01,-2.151826038194918078e-01,2.843472796170075090e-01
4.770270270270270174e+01,1.351967335311651652e+01,1.485933506501877055e+01,-2.146892947888232317e-01,2.850426981735179610e-01
4.774774774774774500e+01,1.351001374989315451e+01,1.487219052926085894e+01,-2.141973083312186388e-01,2.857402745955168744e-01
4.779279279279278825e+01,1.350037627853011024e+01,1.488507746463991133e+01,-2.137066393418085852e-01,2.864400182140995343e-01
4.783783783783783861e+01,1.349076087979649863e+01,1.489799596898849110e+01,-2.132172827395568127e-01,2.871419384100685201e-01
4.788288288288288186e+01,1.348116749468977282e+01,1.491094614056284229e+01,-2.127292334671255780e-01,2.878460446142527274e-01
4.792792792792792511e+01,1.347159606443466728e+01,1.492392807804514732e+01,-2.122424864907417330e-01,2.885523463078287776e-01
4.797297297297296836e+01,1.346204653048212663e+01,1.493694188054582028e+01,-2.117570368000630809e-01,2.892608530226468688e-01
4.801801801801801872e+01,1.345251883450826824e+01,1.494998764760578247e+01,-2.112728794080465378e-01,2.899715743415560154e-01
4.806306306306306197e+01,1.344301291841332180e+01,1.496306547919876451e+01,-2.107900093508168482e-01,2.906845198987337842e-01
4.810810810810810523e+01,1.343352872432060607e+01,1.497617547573363161e+01,-2.103084216875361900e-01,2.913996993800179736e-01
4.815315315315314848e+01,1.342406619457547912e+01,1.498931773805672307e+01,-2.098281115002737507e-01,2.921171225232408464e-01
4.819819819819819884e+01,1.341462527174430264e+01,1.500249236745420056e+01,-2.093490738938776075e-01,2.928367991185664709e-01
4.824324324324324209e+01,1.340520589861345258e+01,1.501569946565439118e+01,-2.088713039958469408e-01,2.935587390088279514e-01
4.828828828828828534e+01,1.339580801818825861e+01,1.502893913483020327e+01,-2.083947969562041092e-01,2.942829520898717077e-01
4.833333333333332860e+01,1.338643157369202186e+01,1.504221147760149790e+01,-2.079195479473688324e-01,2.950094483109004795e-01
4.837837837837837895e+01,1.337707650856499875e+01,1.505551659703751000e+01,-2.074455521640327926e-01,2.957382376748206587e-01
4.842342342342342221e+01,1.336774276646340454e+01,1.506885459665926241e+01,-2.069728048230349282e-01,2.964693302385915108e-01
4.846846846846846546e+01,1.335843029125841497e+01,1.508222558044202621e+01,-2.065013011632372553e-01,2.972027361135782808e-01
4.851351351351350871e+01,1.334913902703516975e+01,1.509562965281777203e+01,-2.060310364454018828e-01,2.979384654659066323e-01
4.855855855855855907e+01,1.333986891809180264e+01,1.510906691867764629e+01,-2.055620059520690546e-01,2.986765285168208051e-01
4.860360360360360232e+01,1.333061990893846627e+01,1.512253748337444748e+01,-2.050942049874358297e-01,2.994169355430427726e-01
4.864864864864864558e+01,1.332139194429633378e+01,1.513604145272515744e+01,-2.046276288772345131e-01,3.001596968771372276e-01
4.869369369369368883e+01,1.331218496909665916e+01,1.514957893301344960e+01,-2.041622729686137783e-01,3.009048229078760128e-01
4.873873873873873919e+01,1.330299892847980026e+01,1.516315003099223624e+01,-2.036981326300187078e-01,3.016523240806078254e-01
4.878378378378378244e+01,1.329383376779427017e+01,1.517675485388621226e+01,-2.032352032510732487e-01,3.024022108976286982e-01
4.882882882882882569e+01,1.328468943259577451e+01,1.519039350939445221e+01,-2.027734802424618066e-01,3.031544939185576992e-01
4.887387387387386894e+01,1.327556586864628230e+01,1.520406610569297712e+01,-2.023129590358131169e-01,3.039091837607129643e-01
4.891891891891891930e+01,1.326646302191306326e+01,1.521777275143738173e+01,-2.018536350835833382e-01,3.046662910994931694e-01
4.896396396396396256e+01,1.325738083856778005e+01,1.523151355576543331e+01,-2.013955038589418933e-01,3.054258266687588930e-01
4.900900900900900581e+01,1.324831926498552193e+01,1.524528862829975040e+01,-2.009385608556554792e-01,3.061878012612205269e-01
4.905405405405404906e+01,1.323927824774392192e+01,1.525909807915042471e+01,-2.004828015879754344e-01,3.069522257288255784e-01
4.909909909909909942e+01,1.323025773362219759e+01,1.527294201891773184e+01,-2.000282215905236360e-01,3.077191109831521332e-01
4.914414414414414267e+01,1.322125766960026283e+01,1.528682055869479939e+01,-1.995748164181809226e-01,3.084884679958028175e-01
4.918918918918918592e+01,1.321227800285780596e+01,1.530073381007033184e+01,-1.991225816459748776e-01,3.092603077988031468e-01
4.923423423423422918e+01,1.320331868077338200e+01,1.531468188513134443e+01,-1.986715128689688359e-01,3.100346414850032040e-01
4.927927927927927954e+01,1.319437965092352094e+01,1.532866489646590402e+01,-1.982216057021518318e-01,3.108114802084813721e-01
4.932432432432432279e+01,1.318546086108183069e+01,1.534268295716590913e+01,-1.977728557803289378e-01,3.115908351849519531e-01
4.936936936936936604e+01,1.317656225921810531e+01,1.535673618082984504e+01,-1.973252587580127948e-01,3.123727176921751725e-01
4.941441441441440929e+01,1.316768379349743157e+01,1.537082468156563486e+01,-1.968788103093144226e-01,3.131571390703720703e-01
4.945945945945945965e+01,1.315882541227932556e+01,1.538494857399342308e+01,-1.964335061278368044e-01,3.139441107226408345e-01
4.950450450450450290e+01,1.314998706411685170e+01,1.539910797324843017e+01,-1.959893419265676950e-01,3.147336441153761877e-01
4.954954954954954616e+01,1.314116869775573626e+01,1.541330299498382317e+01,-1.955463134377733447e-01,3.155257507786947690e-01
4.959459459459458941e+01,1.313237026213352188e+01,1.542753375537357741e+01,-1.951044164128930836e-01,3.163204423068602389e-01
4.963963963963963977e+01,1.312359170637869177e+01,1.544180037111539683e+01,-1.946636466224346829e-01,3.171177303587146001e-01
4.968468468468468302e+01,1.311483297980982776e+01,1.545610295943360413e+01,-1.942239998558703828e-01,3.179176266581104637e-01
4.972972972972972627e+01,1.310609403193474343e+01,1.547044163808210904e+01,-1.937854719215331423e-01,3.187201429943491982e-01
4.977477477477476953e+01,1.309737481244964918e+01,1.548481652534735531e+01,-1.933480586465137485e-01,3.195252912226207442e-01
4.981981981981981988e+01,1.308867527123829433e+01,1.549922774005128723e+01,-1.929117558765589546e-01,3.203330832644473714e-01
4.986486486486486314e+01,1.307999535837114813e+01,1.551367540155435698e+01,-1.924765594759700327e-01,3.211435311081305977e-01
4.990990990990990639e+01,1.307133502410455250e+01,1.552815962975855157e+01,-1.920424653275014937e-01,3.219566468092028289e-01
4.995495495495494964e+01,1.306269421887989424e+01,1.554268054511041441e+01,-1.916094693322611953e-01,3.227724424908811063e-01
5.000000000000000000e+01,1.305407289332278609e+01,1.555723826860412196e+01,-1.911775674096105604e-01,3.235909303445250740e-01
